#1
double data(8760,4)
#Time [s], Belpex electricity price [Euro/MWh], Dynamic consumer price [Euro/MWh], Dynamic injection price [Euro/MWh]
25077600, 66.290004, 163.045604, 48.213204
25081200, 91.149984, 188.402784, 72.575984
25084800, 90.380016, 187.617416, 71.821416
25088400, 87.459984, 184.638984, 68.959784
25092000, 81.000000, 178.049800, 62.629000
25095600, 72.119988, 168.992188, 53.926588
25099200, 65.999988, 162.749788, 47.928988
25102800, 65.540016, 162.280616, 47.478216
25106400, 69.469992, 166.289192, 51.329592
25110000, 74.739996, 171.664596, 56.494196
25113600, 92.940012, 190.228612, 74.330212
25117200, 115.599996, 213.341796, 96.536996
25120800, 151.319988, 249.776188, 131.542588
25124400, 153.960012, 252.469012, 134.129812
25128000, 109.490004, 207.109604, 90.549204
25131600, 96.519996, 193.880196, 77.838596
25135200, 90.000000, 187.229800, 71.449000
25138800, 90.000000, 187.229800, 71.449000
25142400, 83.030004, 180.120404, 64.618404
25146000, 83.030004, 180.120404, 64.618404
25149600, 85.920012, 183.068212, 67.450612
25153200, 78.500016, 175.499816, 60.179016
25156800, 81.870012, 178.937212, 63.481612
25160400, 84.009996, 181.119996, 65.578796
25164000, 93.870000, 191.177200, 75.241600
25167600, 127.010016, 224.980016, 107.718816
25171200, 148.500000, 246.899800, 128.779000
25174800, 116.070012, 213.821212, 96.997612
25178400, 103.449996, 200.948796, 84.629996
25182000, 91.000008, 188.249808, 72.429008
25185600, 93.700008, 191.003808, 75.075008
25189200, 85.489992, 182.629592, 67.029192
25192800, 90.529992, 187.770392, 71.968392
25196400, 84.480012, 181.599412, 66.039412
25200000, 95.199984, 192.533784, 76.544984
25203600, 122.180004, 220.053404, 102.985404
25207200, 163.140012, 261.832612, 143.126212
25210800, 142.599996, 240.881796, 122.996996
25214400, 103.250016, 200.744816, 84.434016
25218000, 96.840000, 194.206600, 78.152200
25221600, 100.599984, 198.041784, 81.836984
25225200, 85.610016, 182.752016, 67.146816
25228800, 87.860016, 185.047016, 69.351816
25232400, 84.639996, 181.762596, 66.196196
25236000, 81.330012, 178.386412, 62.952412
25239600, 76.290012, 173.245612, 58.013212
25243200, 77.550012, 174.530812, 59.248012
25246800, 78.040008, 175.030608, 59.728208
25250400, 80.409996, 177.447996, 62.050796
25254000, 65.940012, 162.688612, 47.870212
25257600, 94.200012, 191.513812, 75.565012
25261200, 76.439988, 173.398588, 58.160188
25264800, 64.029996, 160.740396, 45.998396
25268400, 56.710008, 153.274008, 38.824808
25272000, 51.680016, 148.143416, 33.895416
25275600, 42.950016, 139.238816, 25.340016
25279200, 41.199984, 137.453784, 23.624984
25282800, 46.149984, 142.502784, 28.475984
25286400, 57.070008, 153.641208, 39.177608
25290000, 69.999984, 166.829784, 51.848984
25293600, 93.890016, 191.197616, 75.261216
25297200, 96.689988, 194.053588, 78.005188
25300800, 84.350016, 181.466816, 65.912016
25304400, 75.800016, 172.745816, 57.533016
25308000, 78.810012, 175.816012, 60.482812
25311600, 73.329984, 170.226384, 55.112384
25315200, 47.329992, 143.706392, 29.632392
25318800, 43.110000, 139.402000, 25.496800
25322400, 42.900012, 139.187812, 25.291012
25326000, 38.639988, 134.842588, 21.116188
25329600, 39.610008, 135.832008, 22.066808
25333200, 41.519988, 137.780188, 23.938588
25336800, 38.649996, 134.852796, 21.125996
25340400, 44.719992, 141.044192, 27.074592
25344000, 42.930000, 139.218400, 25.320400
25347600, 30.769999, 126.815199, 13.403599
25351200, 6.369998, 101.927198, 0.000000
25354800, 0.080000, 95.511400, 0.000000
25358400, 0.000000, 95.429800, 0.000000
25362000, -0.980000, 94.430200, 0.000000
25365600, -2.010000, 93.379600, 0.000000
25369200, 0.000000, 95.429800, 0.000000
25372800, 2.750000, 98.234800, 0.000000
25376400, 35.250001, 131.384801, 17.794001
25380000, 41.259996, 137.514996, 23.683796
25383600, 46.490004, 142.849604, 28.809204
25387200, 35.529998, 131.670398, 18.068398
25390800, 22.500000, 118.379800, 5.299000
25394400, 13.150001, 108.842801, 0.000000
25398000, 2.090000, 97.561600, 0.000000
25401600, 0.350000, 95.786800, 0.000000
25405200, -0.030000, 95.399200, 0.000000
25408800, -0.080000, 95.348200, 0.000000
25412400, -0.040000, 95.389000, 0.000000
25416000, 0.090000, 95.521600, 0.000000
25419600, 5.910001, 101.458001, 0.000000
25423200, 44.880012, 141.207412, 27.231412
25426800, 96.170004, 193.523204, 77.495604
25430400, 120.309984, 218.145984, 101.152784
25434000, 103.899996, 201.407796, 85.070996
25437600, 89.629992, 186.852392, 71.086392
25441200, 82.569996, 179.651196, 64.167596
25444800, 75.819996, 172.766196, 57.552596
25448400, 81.600012, 178.661812, 63.217012
25452000, 81.439992, 178.498592, 63.060192
25455600, 83.090016, 180.181616, 64.677216
25459200, 91.490004, 188.749604, 72.909204
25462800, 106.189992, 203.743592, 87.315192
25466400, 148.799988, 247.205788, 129.072988
25470000, 170.799984, 269.645784, 150.632984
25473600, 119.490012, 217.309612, 100.349212
25477200, 91.779984, 189.045384, 73.193384
25480800, 97.729992, 195.114392, 79.024392
25484400, 92.970000, 190.259200, 74.359600
25488000, 82.440000, 179.518600, 64.040200
25491600, 78.720012, 175.724212, 60.394612
25495200, 76.200012, 173.153812, 57.925012
25498800, 78.999984, 176.009784, 60.668984
25502400, 76.700016, 173.663816, 58.415016
25506000, 77.990004, 174.979604, 59.679204
25509600, 85.690008, 182.833608, 67.225208
25513200, 123.599988, 221.501788, 104.376988
25516800, 141.580008, 239.841408, 121.997408
25520400, 113.060016, 210.751016, 94.047816
25524000, 98.840016, 196.246616, 80.112216
25527600, 88.819992, 186.026192, 70.292592
25531200, 77.799996, 174.785796, 59.492996
25534800, 70.880004, 167.727404, 52.711404
25538400, 64.749996, 161.474796, 46.703996
25542000, 66.960000, 163.729000, 48.869800
25545600, 74.549988, 171.470788, 56.307988
25549200, 88.760016, 185.965016, 70.233816
25552800, 126.900000, 224.867800, 107.611000
25556400, 158.460012, 257.059012, 138.539812
25560000, 112.550004, 210.230804, 93.548004
25563600, 99.640008, 197.062608, 80.896208
25567200, 95.739984, 193.084584, 77.074184
25570800, 88.350012, 185.546812, 69.832012
25574400, 80.849988, 177.896788, 62.481988
25578000, 83.080008, 180.171408, 64.667408
25581600, 81.600012, 178.661812, 63.217012
25585200, 82.490004, 179.569604, 64.089204
25588800, 72.560016, 169.441016, 54.357816
25592400, 75.960000, 172.909000, 57.689800
25596000, 93.890016, 191.197616, 75.261216
25599600, 120.700008, 218.543808, 101.535008
25603200, 151.499988, 249.959788, 131.718988
25606800, 120.690000, 218.533600, 101.525200
25610400, 92.779992, 190.065392, 74.173392
25614000, 89.020008, 186.230208, 70.488608
25617600, 79.629984, 176.652384, 61.286384
25621200, 74.229984, 171.144384, 55.994384
25624800, 72.659988, 169.542988, 54.455788
25628400, 80.769996, 177.815196, 62.403596
25632000, 79.170012, 176.183212, 60.835612
25635600, 100.559988, 198.000988, 81.797788
25639200, 146.679984, 245.043384, 126.995384
25642800, 164.000016, 262.709816, 143.969016
25646400, 113.519988, 211.220188, 94.498588
25650000, 98.229996, 195.624396, 79.514396
25653600, 101.180016, 198.633416, 82.405416
25657200, 93.160008, 190.453008, 74.545808
25660800, 83.329992, 180.426392, 64.912392
25664400, 78.140016, 175.132616, 59.826216
25668000, 75.840012, 172.786612, 57.572212
25671600, 71.730000, 168.594400, 53.544400
25675200, 72.600012, 169.481812, 54.397012
25678800, 77.749992, 174.734792, 59.443992
25682400, 83.620008, 180.722208, 65.196608
25686000, 106.719984, 204.284184, 87.834584
25689600, 140.969988, 239.219188, 121.399588
25693200, 105.999984, 203.549784, 87.128984
25696800, 95.389992, 192.727592, 76.731192
25700400, 86.429988, 183.588388, 67.950388
25704000, 77.130000, 174.102400, 58.836400
25707600, 71.949996, 168.818796, 53.759996
25711200, 71.079984, 167.931384, 52.907384
25714800, 81.219996, 178.274196, 62.844596
25718400, 79.200000, 176.213800, 60.865000
25722000, 91.689984, 188.953584, 73.105184
25725600, 107.319996, 204.896196, 88.422596
25729200, 116.449992, 214.208792, 97.369992
25732800, 90.600012, 187.841812, 72.037012
25736400, 92.900016, 190.187816, 74.291016
25740000, 96.050016, 193.400816, 77.378016
25743600, 81.039996, 178.090596, 62.668196
25747200, 68.929992, 165.738392, 50.800392
25750800, 59.659992, 156.282992, 41.715792
25754400, 71.660016, 168.523016, 53.475816
25758000, 62.840016, 159.526616, 44.832216
25761600, 52.999992, 149.489792, 35.188992
25765200, 63.900000, 160.607800, 45.871000
25768800, 74.289996, 171.205596, 56.053196
25772400, 86.519988, 183.680188, 68.038588
25776000, 105.170004, 202.703204, 86.315604
25779600, 99.039996, 196.450596, 80.308196
25783200, 87.320016, 184.496216, 68.822616
25786800, 79.999992, 177.029792, 61.648992
25790400, 71.510004, 168.370004, 53.328804
25794000, 64.959984, 161.688984, 46.909784
25797600, 64.789992, 161.515592, 46.743192
25801200, 67.770000, 164.555200, 49.663600
25804800, 75.179988, 172.113388, 56.925388
25808400, 99.830016, 197.256416, 81.082416
25812000, 137.999988, 236.189788, 118.488988
25815600, 137.599992, 235.781792, 118.096992
25819200, 111.920004, 209.588204, 92.930604
25822800, 98.650008, 196.052808, 79.926008
25826400, 94.079988, 191.391388, 75.447388
25830000, 101.270016, 198.725216, 82.493616
25833600, 88.020000, 185.210200, 69.508600
25837200, 78.969996, 175.979196, 60.639596
25840800, 74.170008, 171.083208, 55.935608
25844400, 72.780012, 169.665412, 54.573412
25848000, 67.730004, 164.514404, 49.624404
25851600, 69.429996, 166.248396, 51.290396
25855200, 76.979988, 173.949388, 58.689388
25858800, 85.640004, 182.782604, 67.176204
25862400, 100.000008, 197.429808, 81.249008
25866000, 104.119992, 201.632192, 85.286592
25869600, 75.189996, 172.123596, 56.935196
25873200, 60.459984, 157.098984, 42.499784
25876800, 56.750004, 153.314804, 38.864004
25880400, 57.849984, 154.436784, 39.941984
25884000, 61.310016, 157.966016, 43.332816
25887600, 72.249984, 169.124784, 54.053984
25891200, 76.140000, 173.092600, 57.866200
25894800, 94.870008, 192.197208, 76.221608
25898400, 117.360000, 215.137000, 98.261800
25902000, 107.529984, 205.110384, 88.628384
25905600, 90.309996, 187.545996, 71.752796
25909200, 91.490004, 188.749604, 72.909204
25912800, 92.469996, 189.749196, 73.869596
25916400, 78.019992, 175.010192, 59.708592
25920000, 91.019988, 188.270188, 72.448588
25923600, 102.989988, 200.479588, 84.179188
25927200, 83.900016, 181.007816, 65.471016
25930800, 82.230012, 179.304412, 63.834412
25934400, 80.430012, 177.468412, 62.070412
25938000, 67.950000, 164.738800, 49.840000
25941600, 68.820012, 165.626212, 50.692612
25945200, 79.040016, 176.050616, 60.708216
25948800, 86.439996, 183.598596, 67.960196
25952400, 87.770016, 184.955216, 69.263616
25956000, 83.869992, 180.977192, 65.441592
25959600, 66.150000, 162.902800, 48.076000
25963200, 54.720000, 151.244200, 36.874600
25966800, 42.500016, 138.779816, 24.899016
25970400, 39.989988, 136.219588, 22.439188
25974000, 39.999996, 136.229796, 22.448996
25977600, 62.759988, 159.444988, 44.753788
25981200, 94.470012, 191.789212, 75.829612
25984800, 113.479992, 211.179392, 94.459392
25988400, 124.850016, 222.776816, 105.602016
25992000, 141.779988, 240.045388, 122.193388
25995600, 129.319992, 227.336192, 109.982592
25999200, 116.489988, 214.249588, 97.409188
26002800, 110.999988, 208.649788, 92.028988
26006400, 107.600004, 205.181804, 88.697004
26010000, 92.189988, 189.463588, 73.595188
26013600, 85.250016, 182.384816, 66.794016
26017200, 80.619984, 177.662184, 62.256584
26020800, 75.800016, 172.745816, 57.533016
26024400, 78.860016, 175.867016, 60.531816
26028000, 89.690004, 186.913604, 71.145204
26031600, 97.499988, 194.879788, 78.798988
26035200, 98.989992, 196.399592, 80.259192
26038800, 106.710012, 204.274012, 87.824812
26042400, 94.989996, 192.319596, 76.339196
26046000, 91.640016, 188.902616, 73.056216
26049600, 91.410012, 188.668012, 72.830812
26053200, 88.499988, 185.699788, 69.978988
26056800, 93.859992, 191.166992, 75.231792
26060400, 104.839992, 202.366592, 85.992192
26064000, 113.739984, 211.444584, 94.714184
26067600, 101.139984, 198.592584, 82.366184
26071200, 125.430012, 223.368412, 106.170412
26074800, 149.590008, 248.011608, 129.847208
26078400, 138.290004, 236.485604, 118.773204
26082000, 119.769984, 217.595184, 100.623584
26085600, 113.839992, 211.546592, 94.812192
26089200, 107.520012, 205.100212, 88.618612
26092800, 99.789984, 197.215584, 81.043184
26096400, 95.069988, 192.401188, 76.417588
26100000, 93.210012, 190.504012, 74.594812
26103600, 90.370008, 187.607208, 71.811608
26107200, 88.490016, 185.689616, 69.969216
26110800, 89.979984, 187.209384, 71.429384
26114400, 102.279996, 199.755396, 83.483396
26118000, 115.130016, 212.862416, 96.076416
26121600, 122.799996, 220.685796, 103.592996
26125200, 139.860000, 238.087000, 120.311800
26128800, 125.269992, 223.205192, 106.013592
26132400, 117.510012, 215.290012, 98.408812
26136000, 109.519992, 207.140192, 90.578592
26139600, 103.079988, 200.571388, 84.267388
26143200, 110.869992, 208.517192, 91.901592
26146800, 124.220016, 222.134216, 104.984616
26150400, 144.519984, 242.840184, 124.878584
26154000, 126.249984, 224.204784, 106.973984
26157600, 178.260012, 277.255012, 157.943812
26161200, 205.040016, 304.570616, 184.188216
26164800, 170.769996, 269.615196, 150.603596
26168400, 120.700008, 218.543808, 101.535008
26172000, 116.660016, 214.423016, 97.575816
26175600, 110.679984, 208.323384, 91.715384
26179200, 95.850000, 193.196800, 77.182000
26182800, 93.700008, 191.003808, 75.075008
26186400, 91.410012, 188.668012, 72.830812
26190000, 89.219988, 186.434188, 70.684588
26193600, 87.459984, 184.638984, 68.959784
26197200, 88.560000, 185.761000, 70.037800
26200800, 95.590008, 192.931608, 76.927208
26204400, 112.240008, 209.914608, 93.244208
26208000, 113.479992, 211.179392, 94.459392
26211600, 127.370016, 225.347216, 108.071616
26215200, 116.370000, 214.127200, 97.291600
26218800, 104.310000, 201.826000, 85.472800
26222400, 100.190016, 197.623616, 81.435216
26226000, 95.420016, 192.758216, 76.760616
26229600, 98.930016, 196.338416, 80.200416
26233200, 101.540016, 199.000616, 82.758216
26236800, 113.259996, 210.954996, 94.243796
26240400, 142.290000, 240.565600, 122.693200
26244000, 152.049996, 250.520796, 132.257996
26247600, 168.450012, 267.248812, 148.330012
26251200, 149.420016, 247.838216, 129.680616
26254800, 116.979984, 214.749384, 97.889384
26258400, 110.959992, 208.608992, 91.989792
26262000, 107.920008, 205.508208, 89.010608
26265600, 106.409988, 203.967988, 87.530788
26269200, 99.640008, 197.062608, 80.896208
26272800, 93.589992, 190.891592, 74.967192
26276400, 91.749996, 189.014796, 73.163996
26280000, 89.809992, 187.035992, 71.262792
26283600, 91.959984, 189.228984, 73.369784
26287200, 96.620004, 193.982204, 77.936604
26290800, 113.619996, 211.322196, 94.596596
26294400, 124.940016, 222.868616, 105.690216
26298000, 130.600008, 228.641808, 111.237008
26301600, 118.649988, 216.452788, 99.525988
26305200, 102.250008, 199.724808, 83.454008
26308800, 95.770008, 193.115208, 77.103608
26312400, 88.909992, 186.117992, 70.380792
26316000, 91.239984, 188.494584, 72.664184
26319600, 96.900012, 194.267812, 78.211012
26323200, 107.880012, 205.467412, 88.971412
26326800, 121.299984, 219.155784, 102.122984
26330400, 129.489984, 227.509584, 110.149184
26334000, 134.359992, 232.476992, 114.921792
26337600, 125.060004, 222.991004, 105.807804
26341200, 110.000016, 207.629816, 91.049016
26344800, 106.999992, 204.569792, 88.108992
26348400, 116.520012, 214.280212, 97.438612
26352000, 107.960004, 205.549004, 89.049804
26355600, 94.280004, 191.595404, 75.643404
26359200, 87.590016, 184.771616, 69.087216
26362800, 79.809984, 176.835984, 61.462784
26366400, 72.630000, 169.512400, 54.426400
26370000, 67.870008, 164.657208, 49.761608
26373600, 71.650008, 168.512808, 53.466008
26377200, 79.329996, 176.346396, 60.992396
26380800, 86.040000, 183.190600, 67.568200
26384400, 85.320000, 182.456200, 66.862600
26388000, 87.199992, 184.373792, 68.704992
26391600, 79.470000, 176.489200, 61.129600
26395200, 64.760004, 161.485004, 46.713804
26398800, 60.440004, 157.078604, 42.480204
26402400, 65.630016, 162.372416, 47.566416
26406000, 83.520000, 180.620200, 65.098600
26409600, 98.610012, 196.012012, 79.886812
26413200, 116.719992, 214.484192, 97.634592
26416800, 122.799996, 220.685796, 103.592996
26420400, 127.410012, 225.388012, 108.110812
26424000, 119.120004, 216.932204, 99.986604
26427600, 114.360012, 212.077012, 95.321812
26431200, 105.549984, 203.090784, 86.687984
26434800, 100.910016, 198.358016, 82.140816
26438400, 96.140016, 193.492616, 77.466216
26442000, 96.030000, 193.380400, 77.358400
26445600, 91.450008, 188.708808, 72.870008
26449200, 88.790004, 185.995604, 70.263204
26452800, 86.000004, 183.149804, 67.529004
26456400, 86.850000, 184.016800, 68.362000
26460000, 89.870004, 187.097204, 71.321604
26463600, 96.099984, 193.451784, 77.426984
26467200, 100.109988, 197.541988, 81.356788
26470800, 101.160000, 198.613000, 82.385800
26474400, 97.239996, 194.614596, 78.544196
26478000, 84.999996, 182.129796, 66.548996
26481600, 88.800012, 186.005812, 70.273012
26485200, 85.489992, 182.629592, 67.029192
26488800, 86.649984, 183.812784, 68.165984
26492400, 84.200004, 181.313804, 65.765004
26496000, 95.410008, 192.748008, 76.750808
26499600, 105.109992, 202.641992, 86.256792
26503200, 126.010008, 223.960008, 106.738808
26506800, 128.090016, 226.081616, 108.777216
26510400, 122.420016, 220.298216, 103.220616
26514000, 116.370000, 214.127200, 97.291600
26517600, 110.090016, 207.721616, 91.137216
26521200, 106.279992, 203.835392, 87.403392
26524800, 100.609992, 198.051992, 81.846792
26528400, 101.189988, 198.643588, 82.415188
26532000, 95.519988, 192.860188, 76.858588
26535600, 88.250004, 185.444804, 69.734004
26539200, 85.070016, 182.201216, 66.617616
26542800, 84.930012, 182.058412, 66.480412
26546400, 85.489992, 182.629592, 67.029192
26550000, 93.219984, 190.514184, 74.604584
26553600, 95.659992, 193.002992, 76.995792
26557200, 86.100012, 183.251812, 67.627012
26560800, 81.839988, 178.906588, 63.452188
26564400, 66.480012, 163.239412, 48.399412
26568000, 57.970008, 154.559208, 40.059608
26571600, 52.629984, 149.112384, 34.826384
26575200, 56.409984, 152.967984, 38.530784
26578800, 73.100016, 169.991816, 54.887016
26582400, 88.430004, 185.628404, 69.910404
26586000, 107.820000, 205.406200, 88.912600
26589600, 121.520016, 219.380216, 102.338616
26593200, 124.369992, 222.287192, 105.131592
26596800, 119.260008, 217.075008, 100.123808
26600400, 110.919996, 208.568196, 91.950596
26604000, 102.350016, 199.826816, 83.552016
26607600, 100.800000, 198.245800, 82.033000
26611200, 94.910004, 192.238004, 76.260804
26614800, 92.040012, 189.310612, 73.448212
26618400, 89.960004, 187.189004, 71.409804
26622000, 90.069984, 187.301184, 71.517584
26625600, 88.599996, 185.801796, 70.076996
26629200, 89.669988, 186.893188, 71.125588
26632800, 96.729984, 194.094384, 78.044384
26636400, 120.520008, 218.360208, 101.358608
26640000, 130.219992, 228.254192, 110.864592
26643600, 129.999996, 228.029796, 110.648996
26647200, 119.999988, 217.829788, 100.848988
26650800, 99.820008, 197.246208, 81.072608
26654400, 91.410012, 188.668012, 72.830812
26658000, 90.000000, 187.229800, 71.449000
26661600, 90.529992, 187.770392, 71.968392
26665200, 97.670016, 195.053216, 78.965616
26668800, 125.210016, 223.144016, 105.954816
26672400, 144.439992, 242.758592, 124.800192
26676000, 196.040016, 295.390616, 175.368216
26679600, 192.459996, 291.738996, 171.859796
26683200, 155.610000, 254.152000, 135.746800
26686800, 123.000012, 220.889812, 103.789012
26690400, 113.969988, 211.679188, 94.939588
26694000, 109.969992, 207.599192, 91.019592
26697600, 100.950012, 198.398812, 82.180012
26701200, 101.220012, 198.674212, 82.444612
26704800, 93.999996, 191.309796, 75.368996
26708400, 90.680004, 187.923404, 72.115404
26712000, 90.360000, 187.597000, 71.801800
26715600, 92.790000, 190.075600, 74.183200
26719200, 98.259984, 195.654984, 79.543784
26722800, 110.769984, 208.415184, 91.803584
26726400, 131.050008, 229.100808, 111.678008
26730000, 134.870004, 232.997204, 115.421604
26733600, 118.230012, 216.024412, 99.114412
26737200, 105.869988, 203.417188, 87.001588
26740800, 95.280012, 192.615412, 76.623412
26744400, 94.920012, 192.248212, 76.270612
26748000, 99.249984, 196.664784, 80.513984
26751600, 109.000008, 206.609808, 90.069008
26755200, 129.269988, 227.285188, 109.933588
26758800, 203.079996, 302.571396, 182.267396
26762400, 325.000008, 426.929808, 301.749008
26766000, 302.450004, 403.928804, 279.650004
26769600, 247.790016, 348.175616, 226.083216
26773200, 161.510004, 260.170004, 141.528804
26776800, 126.960012, 224.929012, 107.669812
26780400, 117.770004, 215.555204, 98.663604
26784000, 110.030004, 207.660404, 91.078404
26787600, 103.550004, 201.050804, 84.728004
26791200, 99.050004, 196.460804, 80.318004
26794800, 95.349996, 192.686796, 76.691996
26798400, 94.970016, 192.299216, 76.319616
26802000, 97.599996, 194.981796, 78.896996
26805600, 101.340000, 198.796600, 82.562200
26809200, 124.040016, 221.950616, 104.808216
26812800, 174.250008, 273.164808, 154.014008
26816400, 162.810000, 261.496000, 142.802800
26820000, 132.050016, 230.120816, 112.658016
26823600, 124.179984, 222.093384, 104.945384
26827200, 121.380012, 219.237412, 102.201412
26830800, 120.330000, 218.166400, 101.172400
26834400, 123.099984, 220.991784, 103.886984
26838000, 126.879984, 224.847384, 107.591384
26841600, 155.880000, 254.427400, 136.011400
26845200, 220.219992, 320.054192, 199.064592
26848800, 345.999996, 448.349796, 322.328996
26852400, 363.110040, 465.802041, 339.096839
26856000, 252.519984, 353.000184, 230.718584
26859600, 156.399984, 254.957784, 136.520984
26863200, 126.439992, 224.398592, 107.160192
26866800, 116.240004, 213.994604, 97.164204
26870400, 110.229984, 207.864384, 91.274384
26874000, 107.300016, 204.875816, 88.403016
26877600, 100.730016, 198.174416, 81.964416
26881200, 98.169984, 195.563184, 79.455584
26884800, 96.609996, 193.971996, 77.926796
26888400, 97.390008, 194.767608, 78.691208
26892000, 100.230012, 197.664412, 81.474412
26895600, 110.589984, 208.231584, 91.627184
26899200, 149.320008, 247.736208, 129.582608
26902800, 145.890000, 244.237600, 126.221200
26906400, 136.699992, 234.863792, 117.214992
26910000, 121.929984, 219.798384, 102.740384
26913600, 116.370000, 214.127200, 97.291600
26917200, 114.770016, 212.495216, 95.723616
26920800, 122.910012, 220.798012, 103.700812
26924400, 114.069996, 211.781196, 95.037596
26928000, 139.200012, 237.413812, 119.665012
26931600, 174.780000, 273.705400, 154.533400
26935200, 233.409996, 333.507996, 211.990796
26938800, 207.600012, 307.181812, 186.697012
26942400, 156.459996, 255.018996, 136.579796
26946000, 130.259988, 228.294988, 110.903788
26949600, 114.109992, 211.821992, 95.076792
26953200, 111.859992, 209.526992, 92.871792
26956800, 100.080000, 197.511400, 81.327400
26960400, 99.579996, 197.001396, 80.837396
26964000, 98.979984, 196.389384, 80.249384
26967600, 96.300000, 193.655800, 77.623000
26971200, 95.190012, 192.523612, 76.535212
26974800, 95.630004, 192.972404, 76.966404
26978400, 97.790004, 195.175604, 79.083204
26982000, 107.110008, 204.682008, 88.216808
26985600, 126.270000, 224.225200, 106.993600
26989200, 131.339988, 229.396588, 111.962188
26992800, 125.939988, 223.888588, 106.670188
26996400, 117.339984, 215.116584, 98.242184
27000000, 110.940012, 208.588612, 91.970212
27003600, 105.590016, 203.131616, 86.727216
27007200, 106.809984, 204.375984, 87.922784
27010800, 112.529988, 210.210388, 93.528388
27014400, 123.630012, 221.532412, 104.406412
27018000, 129.060000, 227.071000, 109.727800
27021600, 129.309984, 227.325984, 109.972784
27025200, 133.220016, 231.314216, 113.804616
27028800, 127.500012, 225.479812, 108.199012
27032400, 116.049996, 213.800796, 96.977996
27036000, 109.760004, 207.385004, 90.813804
27039600, 113.000004, 210.689804, 93.989004
27043200, 104.060016, 201.571016, 85.227816
27046800, 105.099984, 202.631784, 86.246984
27050400, 99.960012, 197.389012, 81.209812
27054000, 97.999992, 195.389792, 79.288992
27057600, 96.680016, 194.043416, 77.995416
27061200, 98.409996, 195.807996, 79.690796
27064800, 100.550016, 197.990816, 81.788016
27068400, 104.310000, 201.826000, 85.472800
27072000, 109.869984, 207.497184, 90.921584
27075600, 114.099984, 211.811784, 95.066984
27079200, 114.599988, 212.321788, 95.556988
27082800, 109.969992, 207.599192, 91.019592
27086400, 106.400016, 203.957816, 87.521016
27090000, 106.880004, 204.447404, 87.991404
27093600, 108.000000, 205.589800, 89.089000
27097200, 110.180016, 207.813416, 91.225416
27100800, 118.910016, 216.718016, 99.780816
27104400, 130.740012, 228.784612, 111.374212
27108000, 137.289996, 235.465596, 117.793196
27111600, 139.529988, 237.750388, 119.988388
27115200, 137.019996, 235.190196, 117.528596
27118800, 128.319984, 226.316184, 109.002584
27122400, 117.960012, 215.749012, 98.849812
27126000, 114.530004, 212.250404, 95.488404
27129600, 110.099988, 207.731788, 91.146988
27133200, 104.990004, 202.519604, 86.139204
27136800, 102.279996, 199.755396, 83.483396
27140400, 100.810008, 198.256008, 82.042808
27144000, 98.550000, 195.950800, 79.828000
27147600, 97.859988, 195.246988, 79.151788
27151200, 98.409996, 195.807996, 79.690796
27154800, 98.870004, 196.277204, 80.141604
27158400, 102.449988, 199.928788, 83.649988
27162000, 103.299984, 200.795784, 84.482984
27165600, 110.850012, 208.496812, 91.882012
27169200, 111.809988, 209.475988, 92.822788
27172800, 110.130012, 207.762412, 91.176412
27176400, 110.919996, 208.568196, 91.950596
27180000, 107.960004, 205.549004, 89.049804
27183600, 109.820016, 207.446216, 90.872616
27187200, 109.100016, 206.711816, 90.167016
27190800, 113.199984, 210.893784, 94.184984
27194400, 130.129992, 228.162392, 110.776392
27198000, 135.759996, 233.904996, 116.293796
27201600, 132.590016, 230.671616, 113.187216
27205200, 125.309988, 223.245988, 106.052788
27208800, 115.279992, 213.015392, 96.223392
27212400, 111.099996, 208.751796, 92.126996
27216000, 108.020016, 205.610216, 89.108616
27219600, 109.479996, 207.099396, 90.539396
27223200, 103.150008, 200.642808, 84.336008
27226800, 99.839988, 197.266588, 81.092188
27230400, 94.560012, 191.881012, 75.917812
27234000, 93.039984, 190.330584, 74.428184
27237600, 92.250000, 189.524800, 73.654000
27241200, 101.300004, 198.755804, 82.523004
27244800, 111.800016, 209.465816, 92.813016
27248400, 118.689984, 216.493584, 99.565184
27252000, 123.570000, 221.471200, 104.347600
27255600, 116.499996, 214.259796, 97.418996
27259200, 102.750012, 200.234812, 83.944012
27262800, 108.969984, 206.579184, 90.039584
27266400, 113.709996, 211.413996, 94.684796
27270000, 115.200000, 212.933800, 96.145000
27273600, 120.470004, 218.309204, 101.309604
27277200, 107.510004, 205.090004, 88.608804
27280800, 123.620004, 221.522204, 104.396604
27284400, 135.299988, 233.435788, 115.842988
27288000, 125.600004, 223.541804, 106.337004
27291600, 118.749996, 216.554796, 99.623996
27295200, 108.600012, 206.201812, 89.677012
27298800, 105.339996, 202.876596, 86.482196
27302400, 103.690008, 201.193608, 84.865208
27306000, 107.700012, 205.283812, 88.795012
27309600, 101.760012, 199.225012, 82.973812
27313200, 96.090012, 193.441612, 77.417212
27316800, 87.959988, 185.148988, 69.449788
27320400, 85.219992, 182.354192, 66.764592
27324000, 99.810000, 197.236000, 81.062800
27327600, 104.349996, 201.866796, 85.511996
27331200, 111.380004, 209.037404, 92.401404
27334800, 146.340000, 244.696600, 126.662200
27338400, 128.390004, 226.387604, 109.071204
27342000, 126.370008, 224.327208, 107.091608
27345600, 111.840012, 209.506612, 92.852212
27349200, 115.999992, 213.749792, 96.928992
27352800, 122.649984, 220.532784, 103.445984
