#1 
double data(9504,6) 
#Time [s], Belpex electricity price [Euro/J], Dynamic consumer price [Euro/J], Dynamic consumer price daily average [Euro/J], Dynamic consumer price weekly average [Euro/J], Dynamic consumer price yearly median [Euro/J]
1270800,2.645556e-08,7.367778e-08,6.742535e-08,6.222135e-08,6.944444e-08
1274400,2.722778e-08,7.445e-08,6.742535e-08,6.222135e-08,6.944444e-08
1278000,2.639167e-08,7.361389e-08,6.742535e-08,6.222135e-08,6.944444e-08
1281600,2.144444e-08,6.866667e-08,6.742535e-08,6.222135e-08,6.944444e-08
1285200,1.866111e-08,6.588333e-08,6.742535e-08,6.222135e-08,6.944444e-08
1288800,1.755278e-08,6.4775e-08,6.742535e-08,6.222135e-08,6.944444e-08
1292400,1.625278e-08,6.3475e-08,6.742535e-08,6.222135e-08,6.944444e-08
1296000,1.9425e-08,6.664722e-08,6.320521e-08,6.222135e-08,6.944444e-08
1299600,1.774444e-08,6.496667e-08,6.320521e-08,6.222135e-08,6.944444e-08
1303200,1.606111e-08,6.328333e-08,6.320521e-08,6.222135e-08,6.944444e-08
1306800,1.476111e-08,6.198333e-08,6.320521e-08,6.222135e-08,6.944444e-08
1310400,1.375278e-08,6.0975e-08,6.320521e-08,6.222135e-08,6.944444e-08
1314000,1.347778e-08,6.07e-08,6.320521e-08,6.222135e-08,6.944444e-08
1317600,1.368056e-08,6.090278e-08,6.320521e-08,6.222135e-08,6.944444e-08
1321200,1.412222e-08,6.134444e-08,6.320521e-08,6.222135e-08,6.944444e-08
1324800,1.735556e-08,6.457778e-08,6.320521e-08,6.222135e-08,6.944444e-08
1328400,1.826944e-08,6.549167e-08,6.320521e-08,6.222135e-08,6.944444e-08
1332000,1.911111e-08,6.633333e-08,6.320521e-08,6.222135e-08,6.944444e-08
1335600,1.796111e-08,6.518333e-08,6.320521e-08,6.222135e-08,6.944444e-08
1339200,1.42e-08,6.142222e-08,6.320521e-08,6.222135e-08,6.944444e-08
1342800,1.322778e-08,6.045e-08,6.320521e-08,6.222135e-08,6.944444e-08
1346400,1.3375e-08,6.059722e-08,6.320521e-08,6.222135e-08,6.944444e-08
1350000,1.406944e-08,6.129167e-08,6.320521e-08,6.222135e-08,6.944444e-08
1353600,1.602778e-08,6.325e-08,6.320521e-08,6.222135e-08,6.944444e-08
1357200,1.805833e-08,6.528056e-08,6.320521e-08,6.222135e-08,6.944444e-08
1360800,1.844444e-08,6.566667e-08,6.320521e-08,6.222135e-08,6.944444e-08
1364400,1.773056e-08,6.495278e-08,6.320521e-08,6.222135e-08,6.944444e-08
1368000,1.748056e-08,6.470278e-08,6.320521e-08,6.222135e-08,6.944444e-08
1371600,1.530278e-08,6.2525e-08,6.320521e-08,6.222135e-08,6.944444e-08
1375200,1.477778e-08,6.2e-08,6.320521e-08,6.222135e-08,6.944444e-08
1378800,1.5175e-08,6.239722e-08,6.320521e-08,6.222135e-08,6.944444e-08
1382400,1.290278e-08,6.0125e-08,6.247859e-08,6.222135e-08,6.944444e-08
1386000,1.279444e-08,6.001667e-08,6.247859e-08,6.222135e-08,6.944444e-08
1389600,1.272222e-08,5.994444e-08,6.247859e-08,6.222135e-08,6.944444e-08
1393200,1.280278e-08,6.0025e-08,6.247859e-08,6.222135e-08,6.944444e-08
1396800,1.272222e-08,5.994444e-08,6.247859e-08,6.222135e-08,6.944444e-08
1400400,1.261667e-08,5.983889e-08,6.247859e-08,6.222135e-08,6.944444e-08
1404000,1.286667e-08,6.008889e-08,6.247859e-08,6.222135e-08,6.944444e-08
1407600,1.285833e-08,6.008056e-08,6.247859e-08,6.222135e-08,6.944444e-08
1411200,1.295e-08,6.017222e-08,6.247859e-08,6.222135e-08,6.944444e-08
1414800,1.335278e-08,6.0575e-08,6.247859e-08,6.222135e-08,6.944444e-08
1418400,1.508611e-08,6.230833e-08,6.247859e-08,6.222135e-08,6.944444e-08
1422000,1.792222e-08,6.514444e-08,6.247859e-08,6.222135e-08,6.944444e-08
1425600,1.438611e-08,6.160833e-08,6.247859e-08,6.222135e-08,6.944444e-08
1429200,1.435833e-08,6.158056e-08,6.247859e-08,6.222135e-08,6.944444e-08
1432800,1.3875e-08,6.109722e-08,6.247859e-08,6.222135e-08,6.944444e-08
1436400,1.485556e-08,6.207778e-08,6.247859e-08,6.222135e-08,6.944444e-08
1440000,1.683333e-08,6.405556e-08,6.247859e-08,6.222135e-08,6.944444e-08
1443600,1.8625e-08,6.584722e-08,6.247859e-08,6.222135e-08,6.944444e-08
1447200,2e-08,6.722222e-08,6.247859e-08,6.222135e-08,6.944444e-08
1450800,2.033333e-08,6.755556e-08,6.247859e-08,6.222135e-08,6.944444e-08
1454400,1.974444e-08,6.696667e-08,6.247859e-08,6.222135e-08,6.944444e-08
1458000,1.873889e-08,6.596111e-08,6.247859e-08,6.222135e-08,6.944444e-08
1461600,1.77e-08,6.492222e-08,6.247859e-08,6.222135e-08,6.944444e-08
1465200,1.510556e-08,6.232778e-08,6.247859e-08,6.222135e-08,6.944444e-08
1468800,1.569444e-08,6.291667e-08,6.289838e-08,6.222135e-08,6.944444e-08
1472400,1.398889e-08,6.121111e-08,6.289838e-08,6.222135e-08,6.944444e-08
1476000,1.386111e-08,6.108333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1479600,1.316667e-08,6.038889e-08,6.289838e-08,6.222135e-08,6.944444e-08
1483200,1.311111e-08,6.033333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1486800,1.269444e-08,5.991667e-08,6.289838e-08,6.222135e-08,6.944444e-08
1490400,2.044722e-08,6.766944e-08,6.289838e-08,6.222135e-08,6.944444e-08
1494000,2.306111e-08,7.028333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1497600,2.058611e-08,6.780833e-08,6.289838e-08,6.222135e-08,6.944444e-08
1501200,1.808333e-08,6.530556e-08,6.289838e-08,6.222135e-08,6.944444e-08
1504800,1.885833e-08,6.608056e-08,6.289838e-08,6.222135e-08,6.944444e-08
1508400,1.706111e-08,6.428333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1512000,1.331667e-08,6.053889e-08,6.289838e-08,6.222135e-08,6.944444e-08
1515600,1.277778e-08,6e-08,6.289838e-08,6.222135e-08,6.944444e-08
1519200,1.386111e-08,6.108333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1522800,1.386111e-08,6.108333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1526400,1.518056e-08,6.240278e-08,6.289838e-08,6.222135e-08,6.944444e-08
1530000,2.036111e-08,6.758333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1533600,2.036111e-08,6.758333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1537200,1.386111e-08,6.108333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1540800,1.111111e-08,5.833333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1544400,1.111111e-08,5.833333e-08,6.289838e-08,6.222135e-08,6.944444e-08
1548000,1.534722e-08,6.256944e-08,6.289838e-08,6.222135e-08,6.944444e-08
1551600,1.446389e-08,6.168611e-08,6.289838e-08,6.222135e-08,6.944444e-08
1555200,1.294444e-08,6.016667e-08,6.150012e-08,6.222135e-08,6.944444e-08
1558800,1.241111e-08,5.963333e-08,6.150012e-08,6.222135e-08,6.944444e-08
1562400,1.175e-08,5.897222e-08,6.150012e-08,6.222135e-08,6.944444e-08
1566000,1.093889e-08,5.816111e-08,6.150012e-08,6.222135e-08,6.944444e-08
1569600,1.09e-08,5.812222e-08,6.150012e-08,6.222135e-08,6.944444e-08
1573200,1.124722e-08,5.846944e-08,6.150012e-08,6.222135e-08,6.944444e-08
1576800,1.076389e-08,5.798611e-08,6.150012e-08,6.222135e-08,6.944444e-08
1580400,1.947222e-08,6.669444e-08,6.150012e-08,6.222135e-08,6.944444e-08
1584000,1.620833e-08,6.343056e-08,6.150012e-08,6.222135e-08,6.944444e-08
1587600,2.011111e-08,6.733333e-08,6.150012e-08,6.222135e-08,6.944444e-08
1591200,1.276944e-08,5.999167e-08,6.150012e-08,6.222135e-08,6.944444e-08
1594800,1.611111e-08,6.333333e-08,6.150012e-08,6.222135e-08,6.944444e-08
1598400,1.450278e-08,6.1725e-08,6.150012e-08,6.222135e-08,6.944444e-08
1602000,1.4475e-08,6.169722e-08,6.150012e-08,6.222135e-08,6.944444e-08
1605600,1.454722e-08,6.176944e-08,6.150012e-08,6.222135e-08,6.944444e-08
1609200,1.426111e-08,6.148333e-08,6.150012e-08,6.222135e-08,6.944444e-08
1612800,1.5925e-08,6.314722e-08,6.150012e-08,6.222135e-08,6.944444e-08
1616400,1.913611e-08,6.635833e-08,6.150012e-08,6.222135e-08,6.944444e-08
1620000,2.011111e-08,6.733333e-08,6.150012e-08,6.222135e-08,6.944444e-08
1623600,1.377778e-08,6.1e-08,6.150012e-08,6.222135e-08,6.944444e-08
1627200,1.388889e-08,6.111111e-08,6.150012e-08,6.222135e-08,6.944444e-08
1630800,1.213889e-08,5.936111e-08,6.150012e-08,6.222135e-08,6.944444e-08
1634400,1.259722e-08,5.981944e-08,6.150012e-08,6.222135e-08,6.944444e-08
1638000,1.168056e-08,5.890278e-08,6.150012e-08,6.222135e-08,6.944444e-08
1641600,1.139444e-08,5.861667e-08,5.982581e-08,6.222135e-08,6.944444e-08
1645200,1.031944e-08,5.754167e-08,5.982581e-08,6.222135e-08,6.944444e-08
1648800,9.419444e-09,5.664167e-08,5.982581e-08,6.222135e-08,6.944444e-08
1652400,8.966667e-09,5.618889e-08,5.982581e-08,6.222135e-08,6.944444e-08
1656000,8.094444e-09,5.531667e-08,5.982581e-08,6.222135e-08,6.944444e-08
1659600,9.419444e-09,5.664167e-08,5.982581e-08,6.222135e-08,6.944444e-08
1663200,1.185e-08,5.907222e-08,5.982581e-08,6.222135e-08,6.944444e-08
1666800,1.442778e-08,6.165e-08,5.982581e-08,6.222135e-08,6.944444e-08
1670400,1.541944e-08,6.264167e-08,5.982581e-08,6.222135e-08,6.944444e-08
1674000,1.655278e-08,6.3775e-08,5.982581e-08,6.222135e-08,6.944444e-08
1677600,1.527778e-08,6.25e-08,5.982581e-08,6.222135e-08,6.944444e-08
1681200,1.556944e-08,6.279167e-08,5.982581e-08,6.222135e-08,6.944444e-08
1684800,1.488889e-08,6.211111e-08,5.982581e-08,6.222135e-08,6.944444e-08
1688400,1.355833e-08,6.078056e-08,5.982581e-08,6.222135e-08,6.944444e-08
1692000,1.233333e-08,5.955556e-08,5.982581e-08,6.222135e-08,6.944444e-08
1695600,1.198611e-08,5.920833e-08,5.982581e-08,6.222135e-08,6.944444e-08
1699200,1.233611e-08,5.955833e-08,5.982581e-08,6.222135e-08,6.944444e-08
1702800,1.495278e-08,6.2175e-08,5.982581e-08,6.222135e-08,6.944444e-08
1706400,1.6075e-08,6.329722e-08,5.982581e-08,6.222135e-08,6.944444e-08
1710000,1.527778e-08,6.25e-08,5.982581e-08,6.222135e-08,6.944444e-08
1713600,1.266667e-08,5.988889e-08,5.982581e-08,6.222135e-08,6.944444e-08
1717200,1.111111e-08,5.833333e-08,5.982581e-08,6.222135e-08,6.944444e-08
1720800,1.069722e-08,5.791944e-08,5.982581e-08,6.222135e-08,6.944444e-08
1724400,9.891667e-09,5.711389e-08,5.982581e-08,6.222135e-08,6.944444e-08
1728000,7.933333e-09,5.515556e-08,5.821597e-08,6.222135e-08,6.944444e-08
1731600,5.527778e-09,5.275e-08,5.821597e-08,6.222135e-08,6.944444e-08
1735200,2.686111e-09,4.990833e-08,5.821597e-08,6.222135e-08,6.944444e-08
1738800,4.972222e-10,4.771944e-08,5.821597e-08,6.222135e-08,6.944444e-08
1742400,2.805556e-10,4.750278e-08,5.821597e-08,6.222135e-08,6.944444e-08
1746000,4.202778e-09,5.1425e-08,5.821597e-08,6.222135e-08,6.944444e-08
1749600,9.022222e-09,5.624444e-08,5.821597e-08,6.222135e-08,6.944444e-08
1753200,1.284444e-08,6.006667e-08,5.821597e-08,6.222135e-08,6.944444e-08
1756800,1.508056e-08,6.230278e-08,5.821597e-08,6.222135e-08,6.944444e-08
1760400,1.590278e-08,6.3125e-08,5.821597e-08,6.222135e-08,6.944444e-08
1764000,1.361111e-08,6.083333e-08,5.821597e-08,6.222135e-08,6.944444e-08
1767600,1.303889e-08,6.026111e-08,5.821597e-08,6.222135e-08,6.944444e-08
1771200,1.250833e-08,5.973056e-08,5.821597e-08,6.222135e-08,6.944444e-08
1774800,1.225556e-08,5.947778e-08,5.821597e-08,6.222135e-08,6.944444e-08
1778400,1.164722e-08,5.886944e-08,5.821597e-08,6.222135e-08,6.944444e-08
1782000,1.25e-08,5.972222e-08,5.821597e-08,6.222135e-08,6.944444e-08
1785600,1.301111e-08,6.023333e-08,5.821597e-08,6.222135e-08,6.944444e-08
1789200,1.529444e-08,6.251667e-08,5.821597e-08,6.222135e-08,6.944444e-08
1792800,1.489167e-08,6.211389e-08,5.821597e-08,6.222135e-08,6.944444e-08
1796400,1.559722e-08,6.281944e-08,5.821597e-08,6.222135e-08,6.944444e-08
1800000,1.587222e-08,6.309444e-08,5.821597e-08,6.222135e-08,6.944444e-08
1803600,1.358889e-08,6.081111e-08,5.821597e-08,6.222135e-08,6.944444e-08
1807200,1.356944e-08,6.079167e-08,5.821597e-08,6.222135e-08,6.944444e-08
1810800,1.248611e-08,5.970833e-08,5.821597e-08,6.222135e-08,6.944444e-08
1814400,1.216667e-08,5.938889e-08,6.165671e-08,6.272492e-08,6.944444e-08
1818000,8.802778e-09,5.6025e-08,6.165671e-08,6.272492e-08,6.944444e-08
1821600,7.797222e-09,5.501944e-08,6.165671e-08,6.272492e-08,6.944444e-08
1825200,7.169444e-09,5.439167e-08,6.165671e-08,6.272492e-08,6.944444e-08
1828800,6.647222e-09,5.386944e-08,6.165671e-08,6.272492e-08,6.944444e-08
1832400,1.010556e-08,5.732778e-08,6.165671e-08,6.272492e-08,6.944444e-08
1836000,1.259167e-08,5.981389e-08,6.165671e-08,6.272492e-08,6.944444e-08
1839600,1.738333e-08,6.460556e-08,6.165671e-08,6.272492e-08,6.944444e-08
1843200,1.756111e-08,6.478333e-08,6.165671e-08,6.272492e-08,6.944444e-08
1846800,1.777778e-08,6.5e-08,6.165671e-08,6.272492e-08,6.944444e-08
1850400,1.796111e-08,6.518333e-08,6.165671e-08,6.272492e-08,6.944444e-08
1854000,1.698056e-08,6.420278e-08,6.165671e-08,6.272492e-08,6.944444e-08
1857600,1.783889e-08,6.506111e-08,6.165671e-08,6.272492e-08,6.944444e-08
1861200,1.671944e-08,6.394167e-08,6.165671e-08,6.272492e-08,6.944444e-08
1864800,1.594167e-08,6.316389e-08,6.165671e-08,6.272492e-08,6.944444e-08
1868400,1.513611e-08,6.235833e-08,6.165671e-08,6.272492e-08,6.944444e-08
1872000,1.591944e-08,6.314167e-08,6.165671e-08,6.272492e-08,6.944444e-08
1875600,1.791111e-08,6.513333e-08,6.165671e-08,6.272492e-08,6.944444e-08
1879200,1.854722e-08,6.576944e-08,6.165671e-08,6.272492e-08,6.944444e-08
1882800,1.774722e-08,6.496944e-08,6.165671e-08,6.272492e-08,6.944444e-08
1886400,1.546667e-08,6.268889e-08,6.165671e-08,6.272492e-08,6.944444e-08
1890000,1.469722e-08,6.191944e-08,6.165671e-08,6.272492e-08,6.944444e-08
1893600,1.438611e-08,6.160833e-08,6.165671e-08,6.272492e-08,6.944444e-08
1897200,1.317222e-08,6.039444e-08,6.165671e-08,6.272492e-08,6.944444e-08
1900800,1.316667e-08,6.038889e-08,6.162731e-08,6.272492e-08,6.944444e-08
1904400,1.219444e-08,5.941667e-08,6.162731e-08,6.272492e-08,6.944444e-08
1908000,1.232778e-08,5.955e-08,6.162731e-08,6.272492e-08,6.944444e-08
1911600,1.175278e-08,5.8975e-08,6.162731e-08,6.272492e-08,6.944444e-08
1915200,1.080833e-08,5.803056e-08,6.162731e-08,6.272492e-08,6.944444e-08
1918800,1.165833e-08,5.888056e-08,6.162731e-08,6.272492e-08,6.944444e-08
1922400,1.177778e-08,5.9e-08,6.162731e-08,6.272492e-08,6.944444e-08
1926000,1.274444e-08,5.996667e-08,6.162731e-08,6.272492e-08,6.944444e-08
1929600,1.388889e-08,6.111111e-08,6.162731e-08,6.272492e-08,6.944444e-08
1933200,1.581111e-08,6.303333e-08,6.162731e-08,6.272492e-08,6.944444e-08
1936800,1.615278e-08,6.3375e-08,6.162731e-08,6.272492e-08,6.944444e-08
1940400,1.6375e-08,6.359722e-08,6.162731e-08,6.272492e-08,6.944444e-08
1944000,1.573056e-08,6.295278e-08,6.162731e-08,6.272492e-08,6.944444e-08
1947600,1.444444e-08,6.166667e-08,6.162731e-08,6.272492e-08,6.944444e-08
1951200,1.416667e-08,6.138889e-08,6.162731e-08,6.272492e-08,6.944444e-08
1954800,1.490278e-08,6.2125e-08,6.162731e-08,6.272492e-08,6.944444e-08
1958400,1.619444e-08,6.341667e-08,6.162731e-08,6.272492e-08,6.944444e-08
1962000,1.7525e-08,6.474722e-08,6.162731e-08,6.272492e-08,6.944444e-08
1965600,1.836944e-08,6.559167e-08,6.162731e-08,6.272492e-08,6.944444e-08
1969200,1.758056e-08,6.480278e-08,6.162731e-08,6.272492e-08,6.944444e-08
1972800,1.615556e-08,6.337778e-08,6.162731e-08,6.272492e-08,6.944444e-08
1976400,1.466667e-08,6.188889e-08,6.162731e-08,6.272492e-08,6.944444e-08
1980000,1.422222e-08,6.144444e-08,6.162731e-08,6.272492e-08,6.944444e-08
1983600,1.310556e-08,6.032778e-08,6.162731e-08,6.272492e-08,6.944444e-08
1987200,1.244444e-08,5.966667e-08,6.093704e-08,6.272492e-08,6.944444e-08
1990800,1.129722e-08,5.851944e-08,6.093704e-08,6.272492e-08,6.944444e-08
1994400,1.145556e-08,5.867778e-08,6.093704e-08,6.272492e-08,6.944444e-08
1998000,1.117778e-08,5.84e-08,6.093704e-08,6.272492e-08,6.944444e-08
2001600,1.105e-08,5.827222e-08,6.093704e-08,6.272492e-08,6.944444e-08
2005200,1.108333e-08,5.830556e-08,6.093704e-08,6.272492e-08,6.944444e-08
2008800,1.126667e-08,5.848889e-08,6.093704e-08,6.272492e-08,6.944444e-08
2012400,1.165833e-08,5.888056e-08,6.093704e-08,6.272492e-08,6.944444e-08
2016000,1.277778e-08,6e-08,6.093704e-08,6.272492e-08,6.944444e-08
2019600,1.441944e-08,6.164167e-08,6.093704e-08,6.272492e-08,6.944444e-08
2023200,1.474722e-08,6.196944e-08,6.093704e-08,6.272492e-08,6.944444e-08
2026800,1.509444e-08,6.231667e-08,6.093704e-08,6.272492e-08,6.944444e-08
2030400,1.440556e-08,6.162778e-08,6.093704e-08,6.272492e-08,6.944444e-08
2034000,1.2775e-08,5.999722e-08,6.093704e-08,6.272492e-08,6.944444e-08
2037600,1.231667e-08,5.953889e-08,6.093704e-08,6.272492e-08,6.944444e-08
2041200,1.275833e-08,5.998056e-08,6.093704e-08,6.272492e-08,6.944444e-08
2044800,1.444444e-08,6.166667e-08,6.093704e-08,6.272492e-08,6.944444e-08
2048400,1.764444e-08,6.486667e-08,6.093704e-08,6.272492e-08,6.944444e-08
2052000,1.805556e-08,6.527778e-08,6.093704e-08,6.272492e-08,6.944444e-08
2055600,1.803889e-08,6.526111e-08,6.093704e-08,6.272492e-08,6.944444e-08
2059200,1.647222e-08,6.369444e-08,6.093704e-08,6.272492e-08,6.944444e-08
2062800,1.548889e-08,6.271111e-08,6.093704e-08,6.272492e-08,6.944444e-08
2066400,1.498056e-08,6.220278e-08,6.093704e-08,6.272492e-08,6.944444e-08
2070000,1.330278e-08,6.0525e-08,6.093704e-08,6.272492e-08,6.944444e-08
2073600,1.295e-08,6.017222e-08,6.454769e-08,6.272492e-08,6.944444e-08
2077200,1.196944e-08,5.919167e-08,6.454769e-08,6.272492e-08,6.944444e-08
2080800,1.194444e-08,5.916667e-08,6.454769e-08,6.272492e-08,6.944444e-08
2084400,1.183056e-08,5.905278e-08,6.454769e-08,6.272492e-08,6.944444e-08
2088000,1.172222e-08,5.894444e-08,6.454769e-08,6.272492e-08,6.944444e-08
2091600,1.268333e-08,5.990556e-08,6.454769e-08,6.272492e-08,6.944444e-08
2095200,1.720833e-08,6.443056e-08,6.454769e-08,6.272492e-08,6.944444e-08
2098800,1.944444e-08,6.666667e-08,6.454769e-08,6.272492e-08,6.944444e-08
2102400,2.100556e-08,6.822778e-08,6.454769e-08,6.272492e-08,6.944444e-08
2106000,2.213056e-08,6.935278e-08,6.454769e-08,6.272492e-08,6.944444e-08
2109600,2.081944e-08,6.804167e-08,6.454769e-08,6.272492e-08,6.944444e-08
2113200,1.974722e-08,6.696944e-08,6.454769e-08,6.272492e-08,6.944444e-08
2116800,1.917222e-08,6.639444e-08,6.454769e-08,6.272492e-08,6.944444e-08
2120400,1.861111e-08,6.583333e-08,6.454769e-08,6.272492e-08,6.944444e-08
2124000,1.783889e-08,6.506111e-08,6.454769e-08,6.272492e-08,6.944444e-08
2127600,1.730556e-08,6.452778e-08,6.454769e-08,6.272492e-08,6.944444e-08
2131200,1.8275e-08,6.549722e-08,6.454769e-08,6.272492e-08,6.944444e-08
2134800,1.991389e-08,6.713611e-08,6.454769e-08,6.272492e-08,6.944444e-08
2138400,2.092222e-08,6.814444e-08,6.454769e-08,6.272492e-08,6.944444e-08
2142000,2.236944e-08,6.959167e-08,6.454769e-08,6.272492e-08,6.944444e-08
2145600,2.040278e-08,6.7625e-08,6.454769e-08,6.272492e-08,6.944444e-08
2149200,1.684722e-08,6.406944e-08,6.454769e-08,6.272492e-08,6.944444e-08
2152800,1.6475e-08,6.369722e-08,6.454769e-08,6.272492e-08,6.944444e-08
2156400,1.422222e-08,6.144444e-08,6.454769e-08,6.272492e-08,6.944444e-08
2160000,1.411111e-08,6.133333e-08,6.46e-08,6.272492e-08,6.944444e-08
2163600,1.329167e-08,6.051389e-08,6.46e-08,6.272492e-08,6.944444e-08
2167200,1.234167e-08,5.956389e-08,6.46e-08,6.272492e-08,6.944444e-08
2170800,1.148889e-08,5.871111e-08,6.46e-08,6.272492e-08,6.944444e-08
2174400,1.280556e-08,6.002778e-08,6.46e-08,6.272492e-08,6.944444e-08
2178000,1.405556e-08,6.127778e-08,6.46e-08,6.272492e-08,6.944444e-08
2181600,1.560556e-08,6.282778e-08,6.46e-08,6.272492e-08,6.944444e-08
2185200,1.918056e-08,6.640278e-08,6.46e-08,6.272492e-08,6.944444e-08
2188800,2.054167e-08,6.776389e-08,6.46e-08,6.272492e-08,6.944444e-08
2192400,2.265278e-08,6.9875e-08,6.46e-08,6.272492e-08,6.944444e-08
2196000,2.053056e-08,6.775278e-08,6.46e-08,6.272492e-08,6.944444e-08
2199600,2e-08,6.722222e-08,6.46e-08,6.272492e-08,6.944444e-08
2203200,1.944444e-08,6.666667e-08,6.46e-08,6.272492e-08,6.944444e-08
2206800,1.951111e-08,6.673333e-08,6.46e-08,6.272492e-08,6.944444e-08
2210400,1.863056e-08,6.585278e-08,6.46e-08,6.272492e-08,6.944444e-08
2214000,1.893056e-08,6.615278e-08,6.46e-08,6.272492e-08,6.944444e-08
2217600,1.909722e-08,6.631944e-08,6.46e-08,6.272492e-08,6.944444e-08
2221200,2.048056e-08,6.770278e-08,6.46e-08,6.272492e-08,6.944444e-08
2224800,2.248611e-08,6.970833e-08,6.46e-08,6.272492e-08,6.944444e-08
2228400,1.777778e-08,6.5e-08,6.46e-08,6.272492e-08,6.944444e-08
2232000,1.851111e-08,6.573333e-08,6.46e-08,6.272492e-08,6.944444e-08
2235600,1.546944e-08,6.269167e-08,6.46e-08,6.272492e-08,6.944444e-08
2239200,1.653056e-08,6.375278e-08,6.46e-08,6.272492e-08,6.944444e-08
2242800,1.359167e-08,6.081389e-08,6.46e-08,6.272492e-08,6.944444e-08
2246400,1.266944e-08,5.989167e-08,6.323634e-08,6.272492e-08,6.944444e-08
2250000,1.249167e-08,5.971389e-08,6.323634e-08,6.272492e-08,6.944444e-08
2253600,1.203333e-08,5.925556e-08,6.323634e-08,6.272492e-08,6.944444e-08
2257200,1.167778e-08,5.89e-08,6.323634e-08,6.272492e-08,6.944444e-08
