#1 
double data(8760,5) 
#Time [s], Emission intensity [kgCO2eq/J], Emission intensity daily average [kgCO2eq/J], Emission intensity weekly average [kgCO2eq/J], Emission intensity yearly median [kgCO2eq/J]
1414800,1.575017e-08,1.585825e-08,1.441921e-08,1.304167e-08
1418400,1.537934e-08,1.585825e-08,1.441921e-08,1.304167e-08
1422000,1.568134e-08,1.585825e-08,1.441921e-08,1.304167e-08
1425600,1.601156e-08,1.585825e-08,1.441921e-08,1.304167e-08
1429200,1.648018e-08,1.585825e-08,1.441921e-08,1.304167e-08
1432800,1.652497e-08,1.585825e-08,1.441921e-08,1.304167e-08
1436400,1.570919e-08,1.585825e-08,1.441921e-08,1.304167e-08
1440000,1.566491e-08,1.585825e-08,1.441921e-08,1.304167e-08
1443600,1.613459e-08,1.585825e-08,1.441921e-08,1.304167e-08
1447200,1.515932e-08,1.585825e-08,1.441921e-08,1.304167e-08
1450800,1.435614e-08,1.585825e-08,1.441921e-08,1.304167e-08
1454400,1.382028e-08,1.585825e-08,1.441921e-08,1.304167e-08
1458000,1.393892e-08,1.585825e-08,1.441921e-08,1.304167e-08
1461600,1.495518e-08,1.585825e-08,1.441921e-08,1.304167e-08
1465200,1.567133e-08,1.585825e-08,1.441921e-08,1.304167e-08
1468800,1.485876e-08,1.357374e-08,1.441921e-08,1.304167e-08
1472400,1.427677e-08,1.357374e-08,1.441921e-08,1.304167e-08
1476000,1.403746e-08,1.357374e-08,1.441921e-08,1.304167e-08
1479600,1.435004e-08,1.357374e-08,1.441921e-08,1.304167e-08
1483200,1.379853e-08,1.357374e-08,1.441921e-08,1.304167e-08
1486800,1.392112e-08,1.357374e-08,1.441921e-08,1.304167e-08
1490400,1.406934e-08,1.357374e-08,1.441921e-08,1.304167e-08
1494000,1.364544e-08,1.357374e-08,1.441921e-08,1.304167e-08
1497600,1.356777e-08,1.357374e-08,1.441921e-08,1.304167e-08
1501200,1.33094e-08,1.357374e-08,1.441921e-08,1.304167e-08
1504800,1.308934e-08,1.357374e-08,1.441921e-08,1.304167e-08
1508400,1.271523e-08,1.357374e-08,1.441921e-08,1.304167e-08
1512000,1.304608e-08,1.357374e-08,1.441921e-08,1.304167e-08
1515600,1.331254e-08,1.357374e-08,1.441921e-08,1.304167e-08
1519200,1.393732e-08,1.357374e-08,1.441921e-08,1.304167e-08
1522800,1.439069e-08,1.357374e-08,1.441921e-08,1.304167e-08
1526400,1.398089e-08,1.357374e-08,1.441921e-08,1.304167e-08
1530000,1.356381e-08,1.357374e-08,1.441921e-08,1.304167e-08
1533600,1.30928e-08,1.357374e-08,1.441921e-08,1.304167e-08
1537200,1.297363e-08,1.357374e-08,1.441921e-08,1.304167e-08
1540800,1.306273e-08,1.357374e-08,1.441921e-08,1.304167e-08
1544400,1.304596e-08,1.357374e-08,1.441921e-08,1.304167e-08
1548000,1.290042e-08,1.357374e-08,1.441921e-08,1.304167e-08
1551600,1.282377e-08,1.357374e-08,1.441921e-08,1.304167e-08
1555200,1.364694e-08,1.329634e-08,1.441921e-08,1.304167e-08
1558800,1.390679e-08,1.329634e-08,1.441921e-08,1.304167e-08
1562400,1.363471e-08,1.329634e-08,1.441921e-08,1.304167e-08
1566000,1.29353e-08,1.329634e-08,1.441921e-08,1.304167e-08
1569600,1.280212e-08,1.329634e-08,1.441921e-08,1.304167e-08
1573200,1.345668e-08,1.329634e-08,1.441921e-08,1.304167e-08
1576800,1.344639e-08,1.329634e-08,1.441921e-08,1.304167e-08
1580400,1.331471e-08,1.329634e-08,1.441921e-08,1.304167e-08
1584000,1.326488e-08,1.329634e-08,1.441921e-08,1.304167e-08
1587600,1.346127e-08,1.329634e-08,1.441921e-08,1.304167e-08
1591200,1.327949e-08,1.329634e-08,1.441921e-08,1.304167e-08
1594800,1.316275e-08,1.329634e-08,1.441921e-08,1.304167e-08
1598400,1.310939e-08,1.329634e-08,1.441921e-08,1.304167e-08
1602000,1.318628e-08,1.329634e-08,1.441921e-08,1.304167e-08
1605600,1.342232e-08,1.329634e-08,1.441921e-08,1.304167e-08
1609200,1.344852e-08,1.329634e-08,1.441921e-08,1.304167e-08
1612800,1.338704e-08,1.329634e-08,1.441921e-08,1.304167e-08
1616400,1.348873e-08,1.329634e-08,1.441921e-08,1.304167e-08
1620000,1.317292e-08,1.329634e-08,1.441921e-08,1.304167e-08
1623600,1.263724e-08,1.329634e-08,1.441921e-08,1.304167e-08
1627200,1.2691e-08,1.329634e-08,1.441921e-08,1.304167e-08
1630800,1.316661e-08,1.329634e-08,1.441921e-08,1.304167e-08
1634400,1.313468e-08,1.329634e-08,1.441921e-08,1.304167e-08
1638000,1.395533e-08,1.329634e-08,1.441921e-08,1.304167e-08
1641600,1.393158e-08,1.349555e-08,1.441921e-08,1.304167e-08
1645200,1.293691e-08,1.349555e-08,1.441921e-08,1.304167e-08
1648800,1.255581e-08,1.349555e-08,1.441921e-08,1.304167e-08
1652400,1.286891e-08,1.349555e-08,1.441921e-08,1.304167e-08
1656000,1.307263e-08,1.349555e-08,1.441921e-08,1.304167e-08
1659600,1.297061e-08,1.349555e-08,1.441921e-08,1.304167e-08
1663200,1.354542e-08,1.349555e-08,1.441921e-08,1.304167e-08
1666800,1.361706e-08,1.349555e-08,1.441921e-08,1.304167e-08
1670400,1.373856e-08,1.349555e-08,1.441921e-08,1.304167e-08
1674000,1.401143e-08,1.349555e-08,1.441921e-08,1.304167e-08
1677600,1.383954e-08,1.349555e-08,1.441921e-08,1.304167e-08
1681200,1.364479e-08,1.349555e-08,1.441921e-08,1.304167e-08
1684800,1.32809e-08,1.349555e-08,1.441921e-08,1.304167e-08
1688400,1.360645e-08,1.349555e-08,1.441921e-08,1.304167e-08
1692000,1.381369e-08,1.349555e-08,1.441921e-08,1.304167e-08
1695600,1.39963e-08,1.349555e-08,1.441921e-08,1.304167e-08
1699200,1.39664e-08,1.349555e-08,1.441921e-08,1.304167e-08
1702800,1.418413e-08,1.349555e-08,1.441921e-08,1.304167e-08
1706400,1.393605e-08,1.349555e-08,1.441921e-08,1.304167e-08
1710000,1.382192e-08,1.349555e-08,1.441921e-08,1.304167e-08
1713600,1.393785e-08,1.349555e-08,1.441921e-08,1.304167e-08
1717200,1.320456e-08,1.349555e-08,1.441921e-08,1.304167e-08
1720800,1.247092e-08,1.349555e-08,1.441921e-08,1.304167e-08
1724400,1.294085e-08,1.349555e-08,1.441921e-08,1.304167e-08
1728000,1.240304e-08,1.400409e-08,1.441921e-08,1.304167e-08
1731600,1.212808e-08,1.400409e-08,1.441921e-08,1.304167e-08
1735200,1.204881e-08,1.400409e-08,1.441921e-08,1.304167e-08
1738800,1.247641e-08,1.400409e-08,1.441921e-08,1.304167e-08
1742400,1.19542e-08,1.400409e-08,1.441921e-08,1.304167e-08
1746000,1.191117e-08,1.400409e-08,1.441921e-08,1.304167e-08
1749600,1.357179e-08,1.400409e-08,1.441921e-08,1.304167e-08
1753200,1.421949e-08,1.400409e-08,1.441921e-08,1.304167e-08
1756800,1.436868e-08,1.400409e-08,1.441921e-08,1.304167e-08
1760400,1.391683e-08,1.400409e-08,1.441921e-08,1.304167e-08
1764000,1.322888e-08,1.400409e-08,1.441921e-08,1.304167e-08
1767600,1.308734e-08,1.400409e-08,1.441921e-08,1.304167e-08
1771200,1.32498e-08,1.400409e-08,1.441921e-08,1.304167e-08
1774800,1.338591e-08,1.400409e-08,1.441921e-08,1.304167e-08
1778400,1.322492e-08,1.400409e-08,1.441921e-08,1.304167e-08
1782000,1.386988e-08,1.400409e-08,1.441921e-08,1.304167e-08
1785600,1.496853e-08,1.400409e-08,1.441921e-08,1.304167e-08
1789200,1.528256e-08,1.400409e-08,1.441921e-08,1.304167e-08
1792800,1.51855e-08,1.400409e-08,1.441921e-08,1.304167e-08
1796400,1.59779e-08,1.400409e-08,1.441921e-08,1.304167e-08
1800000,1.700457e-08,1.400409e-08,1.441921e-08,1.304167e-08
1803600,1.728735e-08,1.400409e-08,1.441921e-08,1.304167e-08
1807200,1.580411e-08,1.400409e-08,1.441921e-08,1.304167e-08
1810800,1.554252e-08,1.400409e-08,1.441921e-08,1.304167e-08
1814400,1.544721e-08,1.475288e-08,1.513437e-08,1.304167e-08
1818000,1.438316e-08,1.475288e-08,1.513437e-08,1.304167e-08
1821600,1.415158e-08,1.475288e-08,1.513437e-08,1.304167e-08
1825200,1.434791e-08,1.475288e-08,1.513437e-08,1.304167e-08
1828800,1.428557e-08,1.475288e-08,1.513437e-08,1.304167e-08
1832400,1.475602e-08,1.475288e-08,1.513437e-08,1.304167e-08
1836000,1.581632e-08,1.475288e-08,1.513437e-08,1.304167e-08
1839600,1.5737e-08,1.475288e-08,1.513437e-08,1.304167e-08
1843200,1.544469e-08,1.475288e-08,1.513437e-08,1.304167e-08
1846800,1.483093e-08,1.475288e-08,1.513437e-08,1.304167e-08
1850400,1.448295e-08,1.475288e-08,1.513437e-08,1.304167e-08
1854000,1.399103e-08,1.475288e-08,1.513437e-08,1.304167e-08
1857600,1.388491e-08,1.475288e-08,1.513437e-08,1.304167e-08
1861200,1.410346e-08,1.475288e-08,1.513437e-08,1.304167e-08
1864800,1.441796e-08,1.475288e-08,1.513437e-08,1.304167e-08
1868400,1.474013e-08,1.475288e-08,1.513437e-08,1.304167e-08
1872000,1.559582e-08,1.475288e-08,1.513437e-08,1.304167e-08
1875600,1.575951e-08,1.475288e-08,1.513437e-08,1.304167e-08
1879200,1.497264e-08,1.475288e-08,1.513437e-08,1.304167e-08
1882800,1.377178e-08,1.475288e-08,1.513437e-08,1.304167e-08
1886400,1.412678e-08,1.475288e-08,1.513437e-08,1.304167e-08
1890000,1.473829e-08,1.475288e-08,1.513437e-08,1.304167e-08
1893600,1.494802e-08,1.475288e-08,1.513437e-08,1.304167e-08
1897200,1.533538e-08,1.475288e-08,1.513437e-08,1.304167e-08
1900800,1.473308e-08,1.798419e-08,1.513437e-08,1.304167e-08
1904400,1.478971e-08,1.798419e-08,1.513437e-08,1.304167e-08
1908000,1.389135e-08,1.798419e-08,1.513437e-08,1.304167e-08
1911600,1.382047e-08,1.798419e-08,1.513437e-08,1.304167e-08
1915200,1.457867e-08,1.798419e-08,1.513437e-08,1.304167e-08
1918800,1.46635e-08,1.798419e-08,1.513437e-08,1.304167e-08
1922400,1.548768e-08,1.798419e-08,1.513437e-08,1.304167e-08
1926000,1.701175e-08,1.798419e-08,1.513437e-08,1.304167e-08
1929600,1.89198e-08,1.798419e-08,1.513437e-08,1.304167e-08
1933200,1.902036e-08,1.798419e-08,1.513437e-08,1.304167e-08
1936800,1.809305e-08,1.798419e-08,1.513437e-08,1.304167e-08
1940400,1.915432e-08,1.798419e-08,1.513437e-08,1.304167e-08
1944000,2.011694e-08,1.798419e-08,1.513437e-08,1.304167e-08
1947600,2.051443e-08,1.798419e-08,1.513437e-08,1.304167e-08
1951200,2.069545e-08,1.798419e-08,1.513437e-08,1.304167e-08
1954800,2.124613e-08,1.798419e-08,1.513437e-08,1.304167e-08
1958400,2.179889e-08,1.798419e-08,1.513437e-08,1.304167e-08
1962000,2.130047e-08,1.798419e-08,1.513437e-08,1.304167e-08
1965600,1.979716e-08,1.798419e-08,1.513437e-08,1.304167e-08
1969200,1.908948e-08,1.798419e-08,1.513437e-08,1.304167e-08
1972800,1.844238e-08,1.798419e-08,1.513437e-08,1.304167e-08
1976400,1.868357e-08,1.798419e-08,1.513437e-08,1.304167e-08
1980000,1.848491e-08,1.798419e-08,1.513437e-08,1.304167e-08
1983600,1.7287e-08,1.798419e-08,1.513437e-08,1.304167e-08
1987200,1.673685e-08,1.818695e-08,1.513437e-08,1.304167e-08
1990800,1.737865e-08,1.818695e-08,1.513437e-08,1.304167e-08
1994400,1.59616e-08,1.818695e-08,1.513437e-08,1.304167e-08
1998000,1.596906e-08,1.818695e-08,1.513437e-08,1.304167e-08
2001600,1.632068e-08,1.818695e-08,1.513437e-08,1.304167e-08
2005200,1.649317e-08,1.818695e-08,1.513437e-08,1.304167e-08
2008800,1.70628e-08,1.818695e-08,1.513437e-08,1.304167e-08
2012400,1.960447e-08,1.818695e-08,1.513437e-08,1.304167e-08
2016000,1.99127e-08,1.818695e-08,1.513437e-08,1.304167e-08
2019600,2.007377e-08,1.818695e-08,1.513437e-08,1.304167e-08
2023200,2.036561e-08,1.818695e-08,1.513437e-08,1.304167e-08
2026800,1.96599e-08,1.818695e-08,1.513437e-08,1.304167e-08
2030400,1.913215e-08,1.818695e-08,1.513437e-08,1.304167e-08
2034000,1.880727e-08,1.818695e-08,1.513437e-08,1.304167e-08
2037600,1.950008e-08,1.818695e-08,1.513437e-08,1.304167e-08
2041200,1.921567e-08,1.818695e-08,1.513437e-08,1.304167e-08
2044800,1.852232e-08,1.818695e-08,1.513437e-08,1.304167e-08
2048400,1.851687e-08,1.818695e-08,1.513437e-08,1.304167e-08
2052000,1.763664e-08,1.818695e-08,1.513437e-08,1.304167e-08
2055600,1.708149e-08,1.818695e-08,1.513437e-08,1.304167e-08
2059200,1.649949e-08,1.818695e-08,1.513437e-08,1.304167e-08
2062800,1.805255e-08,1.818695e-08,1.513437e-08,1.304167e-08
2066400,1.852546e-08,1.818695e-08,1.513437e-08,1.304167e-08
2070000,1.945749e-08,1.818695e-08,1.513437e-08,1.304167e-08
2073600,1.915332e-08,1.453072e-08,1.513437e-08,1.304167e-08
2077200,1.807637e-08,1.453072e-08,1.513437e-08,1.304167e-08
2080800,1.629049e-08,1.453072e-08,1.513437e-08,1.304167e-08
2084400,1.579493e-08,1.453072e-08,1.513437e-08,1.304167e-08
2088000,1.506654e-08,1.453072e-08,1.513437e-08,1.304167e-08
2091600,1.603964e-08,1.453072e-08,1.513437e-08,1.304167e-08
2095200,1.698985e-08,1.453072e-08,1.513437e-08,1.304167e-08
2098800,1.603596e-08,1.453072e-08,1.513437e-08,1.304167e-08
2102400,1.553542e-08,1.453072e-08,1.513437e-08,1.304167e-08
2106000,1.545983e-08,1.453072e-08,1.513437e-08,1.304167e-08
2109600,1.469589e-08,1.453072e-08,1.513437e-08,1.304167e-08
2113200,1.416776e-08,1.453072e-08,1.513437e-08,1.304167e-08
2116800,1.364901e-08,1.453072e-08,1.513437e-08,1.304167e-08
2120400,1.337379e-08,1.453072e-08,1.513437e-08,1.304167e-08
2124000,1.352117e-08,1.453072e-08,1.513437e-08,1.304167e-08
2127600,1.391423e-08,1.453072e-08,1.513437e-08,1.304167e-08
2131200,1.402412e-08,1.453072e-08,1.513437e-08,1.304167e-08
2134800,1.334856e-08,1.453072e-08,1.513437e-08,1.304167e-08
2138400,1.231184e-08,1.453072e-08,1.513437e-08,1.304167e-08
2142000,1.185207e-08,1.453072e-08,1.513437e-08,1.304167e-08
2145600,1.189237e-08,1.453072e-08,1.513437e-08,1.304167e-08
2149200,1.21586e-08,1.453072e-08,1.513437e-08,1.304167e-08
2152800,1.215024e-08,1.453072e-08,1.513437e-08,1.304167e-08
2156400,1.32353e-08,1.453072e-08,1.513437e-08,1.304167e-08
2160000,1.29887e-08,1.330117e-08,1.513437e-08,1.304167e-08
2163600,1.263414e-08,1.330117e-08,1.513437e-08,1.304167e-08
2167200,1.220013e-08,1.330117e-08,1.513437e-08,1.304167e-08
2170800,1.223146e-08,1.330117e-08,1.513437e-08,1.304167e-08
2174400,1.223736e-08,1.330117e-08,1.513437e-08,1.304167e-08
2178000,1.314948e-08,1.330117e-08,1.513437e-08,1.304167e-08
2181600,1.39065e-08,1.330117e-08,1.513437e-08,1.304167e-08
2185200,1.336363e-08,1.330117e-08,1.513437e-08,1.304167e-08
2188800,1.382076e-08,1.330117e-08,1.513437e-08,1.304167e-08
2192400,1.392819e-08,1.330117e-08,1.513437e-08,1.304167e-08
2196000,1.361702e-08,1.330117e-08,1.513437e-08,1.304167e-08
2199600,1.367381e-08,1.330117e-08,1.513437e-08,1.304167e-08
2203200,1.346594e-08,1.330117e-08,1.513437e-08,1.304167e-08
2206800,1.334446e-08,1.330117e-08,1.513437e-08,1.304167e-08
2210400,1.34236e-08,1.330117e-08,1.513437e-08,1.304167e-08
2214000,1.319532e-08,1.330117e-08,1.513437e-08,1.304167e-08
2217600,1.354853e-08,1.330117e-08,1.513437e-08,1.304167e-08
2221200,1.425405e-08,1.330117e-08,1.513437e-08,1.304167e-08
2224800,1.384415e-08,1.330117e-08,1.513437e-08,1.304167e-08
2228400,1.355336e-08,1.330117e-08,1.513437e-08,1.304167e-08
2232000,1.296835e-08,1.330117e-08,1.513437e-08,1.304167e-08
2235600,1.364447e-08,1.330117e-08,1.513437e-08,1.304167e-08
2239200,1.31176e-08,1.330117e-08,1.513437e-08,1.304167e-08
2242800,1.311718e-08,1.330117e-08,1.513437e-08,1.304167e-08
2246400,1.333766e-08,1.363135e-08,1.513437e-08,1.304167e-08
2250000,1.343349e-08,1.363135e-08,1.513437e-08,1.304167e-08
2253600,1.326532e-08,1.363135e-08,1.513437e-08,1.304167e-08
2257200,1.321087e-08,1.363135e-08,1.513437e-08,1.304167e-08
2260800,1.274741e-08,1.363135e-08,1.513437e-08,1.304167e-08
2264400,1.234633e-08,1.363135e-08,1.513437e-08,1.304167e-08
2268000,1.308388e-08,1.363135e-08,1.513437e-08,1.304167e-08
2271600,1.326913e-08,1.363135e-08,1.513437e-08,1.304167e-08
2275200,1.324542e-08,1.363135e-08,1.513437e-08,1.304167e-08
2278800,1.347361e-08,1.363135e-08,1.513437e-08,1.304167e-08
2282400,1.378122e-08,1.363135e-08,1.513437e-08,1.304167e-08
2286000,1.39238e-08,1.363135e-08,1.513437e-08,1.304167e-08
2289600,1.371023e-08,1.363135e-08,1.513437e-08,1.304167e-08
2293200,1.370124e-08,1.363135e-08,1.513437e-08,1.304167e-08
2296800,1.367564e-08,1.363135e-08,1.513437e-08,1.304167e-08
2300400,1.315812e-08,1.363135e-08,1.513437e-08,1.304167e-08
2304000,1.336333e-08,1.363135e-08,1.513437e-08,1.304167e-08
2307600,1.379443e-08,1.363135e-08,1.513437e-08,1.304167e-08
2311200,1.374949e-08,1.363135e-08,1.513437e-08,1.304167e-08
2314800,1.379133e-08,1.363135e-08,1.513437e-08,1.304167e-08
2318400,1.384609e-08,1.363135e-08,1.513437e-08,1.304167e-08
2322000,1.455291e-08,1.363135e-08,1.513437e-08,1.304167e-08
2325600,1.494601e-08,1.363135e-08,1.513437e-08,1.304167e-08
2329200,1.574533e-08,1.363135e-08,1.513437e-08,1.304167e-08
2332800,1.620198e-08,1.355331e-08,1.513437e-08,1.304167e-08
2336400,1.582016e-08,1.355331e-08,1.513437e-08,1.304167e-08
2340000,1.518553e-08,1.355331e-08,1.513437e-08,1.304167e-08
2343600,1.483284e-08,1.355331e-08,1.513437e-08,1.304167e-08
2347200,1.512887e-08,1.355331e-08,1.513437e-08,1.304167e-08
2350800,1.577348e-08,1.355331e-08,1.513437e-08,1.304167e-08
2354400,1.512876e-08,1.355331e-08,1.513437e-08,1.304167e-08
2358000,1.43161e-08,1.355331e-08,1.513437e-08,1.304167e-08
2361600,1.391428e-08,1.355331e-08,1.513437e-08,1.304167e-08
2365200,1.340464e-08,1.355331e-08,1.513437e-08,1.304167e-08
2368800,1.244802e-08,1.355331e-08,1.513437e-08,1.304167e-08
2372400,1.186072e-08,1.355331e-08,1.513437e-08,1.304167e-08
2376000,1.152123e-08,1.355331e-08,1.513437e-08,1.304167e-08
2379600,1.12657e-08,1.355331e-08,1.513437e-08,1.304167e-08
2383200,1.135179e-08,1.355331e-08,1.513437e-08,1.304167e-08
2386800,1.139809e-08,1.355331e-08,1.513437e-08,1.304167e-08
2390400,1.241626e-08,1.355331e-08,1.513437e-08,1.304167e-08
2394000,1.345236e-08,1.355331e-08,1.513437e-08,1.304167e-08
2397600,1.3663e-08,1.355331e-08,1.513437e-08,1.304167e-08
2401200,1.292291e-08,1.355331e-08,1.513437e-08,1.304167e-08
2404800,1.317779e-08,1.355331e-08,1.513437e-08,1.304167e-08
2408400,1.322515e-08,1.355331e-08,1.513437e-08,1.304167e-08
2412000,1.274989e-08,1.355331e-08,1.513437e-08,1.304167e-08
2415600,1.411982e-08,1.355331e-08,1.513437e-08,1.304167e-08
2419200,1.443256e-08,1.256892e-08,1.33914e-08,1.304167e-08
2422800,1.309305e-08,1.256892e-08,1.33914e-08,1.304167e-08
2426400,1.194237e-08,1.256892e-08,1.33914e-08,1.304167e-08
2430000,1.165892e-08,1.256892e-08,1.33914e-08,1.304167e-08
2433600,1.190332e-08,1.256892e-08,1.33914e-08,1.304167e-08
2437200,1.160374e-08,1.256892e-08,1.33914e-08,1.304167e-08
2440800,1.19086e-08,1.256892e-08,1.33914e-08,1.304167e-08
2444400,1.220877e-08,1.256892e-08,1.33914e-08,1.304167e-08
2448000,1.201044e-08,1.256892e-08,1.33914e-08,1.304167e-08
2451600,1.208583e-08,1.256892e-08,1.33914e-08,1.304167e-08
2455200,1.208477e-08,1.256892e-08,1.33914e-08,1.304167e-08
2458800,1.157747e-08,1.256892e-08,1.33914e-08,1.304167e-08
2462400,1.21052e-08,1.256892e-08,1.33914e-08,1.304167e-08
2466000,1.209311e-08,1.256892e-08,1.33914e-08,1.304167e-08
2469600,1.345881e-08,1.256892e-08,1.33914e-08,1.304167e-08
2473200,1.405713e-08,1.256892e-08,1.33914e-08,1.304167e-08
2476800,1.398733e-08,1.256892e-08,1.33914e-08,1.304167e-08
2480400,1.324196e-08,1.256892e-08,1.33914e-08,1.304167e-08
2484000,1.238664e-08,1.256892e-08,1.33914e-08,1.304167e-08
2487600,1.243103e-08,1.256892e-08,1.33914e-08,1.304167e-08
2491200,1.141218e-08,1.256892e-08,1.33914e-08,1.304167e-08
2494800,1.167716e-08,1.256892e-08,1.33914e-08,1.304167e-08
2498400,1.344473e-08,1.256892e-08,1.33914e-08,1.304167e-08
2502000,1.484902e-08,1.256892e-08,1.33914e-08,1.304167e-08
2505600,1.577774e-08,1.364441e-08,1.33914e-08,1.304167e-08
2509200,1.514223e-08,1.364441e-08,1.33914e-08,1.304167e-08
2512800,1.419989e-08,1.364441e-08,1.33914e-08,1.304167e-08
2516400,1.345079e-08,1.364441e-08,1.33914e-08,1.304167e-08
2520000,1.303325e-08,1.364441e-08,1.33914e-08,1.304167e-08
2523600,1.220183e-08,1.364441e-08,1.33914e-08,1.304167e-08
2527200,1.326251e-08,1.364441e-08,1.33914e-08,1.304167e-08
2530800,1.407293e-08,1.364441e-08,1.33914e-08,1.304167e-08
2534400,1.433031e-08,1.364441e-08,1.33914e-08,1.304167e-08
2538000,1.437605e-08,1.364441e-08,1.33914e-08,1.304167e-08
2541600,1.426174e-08,1.364441e-08,1.33914e-08,1.304167e-08
2545200,1.411803e-08,1.364441e-08,1.33914e-08,1.304167e-08
2548800,1.384312e-08,1.364441e-08,1.33914e-08,1.304167e-08
2552400,1.352717e-08,1.364441e-08,1.33914e-08,1.304167e-08
2556000,1.395603e-08,1.364441e-08,1.33914e-08,1.304167e-08
2559600,1.399623e-08,1.364441e-08,1.33914e-08,1.304167e-08
2563200,1.380213e-08,1.364441e-08,1.33914e-08,1.304167e-08
2566800,1.380454e-08,1.364441e-08,1.33914e-08,1.304167e-08
2570400,1.331363e-08,1.364441e-08,1.33914e-08,1.304167e-08
2574000,1.25012e-08,1.364441e-08,1.33914e-08,1.304167e-08
2577600,1.246887e-08,1.364441e-08,1.33914e-08,1.304167e-08
2581200,1.262435e-08,1.364441e-08,1.33914e-08,1.304167e-08
2584800,1.265144e-08,1.364441e-08,1.33914e-08,1.304167e-08
2588400,1.274979e-08,1.364441e-08,1.33914e-08,1.304167e-08
2592000,1.289655e-08,1.488236e-08,1.33914e-08,1.304167e-08
2595600,1.399784e-08,1.488236e-08,1.33914e-08,1.304167e-08
2599200,1.417247e-08,1.488236e-08,1.33914e-08,1.304167e-08
2602800,1.416926e-08,1.488236e-08,1.33914e-08,1.304167e-08
2606400,1.407378e-08,1.488236e-08,1.33914e-08,1.304167e-08
2610000,1.420739e-08,1.488236e-08,1.33914e-08,1.304167e-08
2613600,1.455206e-08,1.488236e-08,1.33914e-08,1.304167e-08
2617200,1.480743e-08,1.488236e-08,1.33914e-08,1.304167e-08
2620800,1.550826e-08,1.488236e-08,1.33914e-08,1.304167e-08
2624400,1.544681e-08,1.488236e-08,1.33914e-08,1.304167e-08
2628000,1.533607e-08,1.488236e-08,1.33914e-08,1.304167e-08
2631600,1.47728e-08,1.488236e-08,1.33914e-08,1.304167e-08
2635200,1.451471e-08,1.488236e-08,1.33914e-08,1.304167e-08
2638800,1.491578e-08,1.488236e-08,1.33914e-08,1.304167e-08
2642400,1.514963e-08,1.488236e-08,1.33914e-08,1.304167e-08
2646000,1.557265e-08,1.488236e-08,1.33914e-08,1.304167e-08
2649600,1.5638e-08,1.488236e-08,1.33914e-08,1.304167e-08
2653200,1.558489e-08,1.488236e-08,1.33914e-08,1.304167e-08
2656800,1.519251e-08,1.488236e-08,1.33914e-08,1.304167e-08
2660400,1.537228e-08,1.488236e-08,1.33914e-08,1.304167e-08
2664000,1.491655e-08,1.488236e-08,1.33914e-08,1.304167e-08
2667600,1.537217e-08,1.488236e-08,1.33914e-08,1.304167e-08
2671200,1.537529e-08,1.488236e-08,1.33914e-08,1.304167e-08
2674800,1.563147e-08,1.488236e-08,1.33914e-08,1.304167e-08
2678400,1.654528e-08,1.416861e-08,1.33914e-08,1.304167e-08
2682000,1.550579e-08,1.416861e-08,1.33914e-08,1.304167e-08
2685600,1.531998e-08,1.416861e-08,1.33914e-08,1.304167e-08
2689200,1.545126e-08,1.416861e-08,1.33914e-08,1.304167e-08
2692800,1.538614e-08,1.416861e-08,1.33914e-08,1.304167e-08
2696400,1.488568e-08,1.416861e-08,1.33914e-08,1.304167e-08
2700000,1.440288e-08,1.416861e-08,1.33914e-08,1.304167e-08
2703600,1.464991e-08,1.416861e-08,1.33914e-08,1.304167e-08
2707200,1.415459e-08,1.416861e-08,1.33914e-08,1.304167e-08
2710800,1.366474e-08,1.416861e-08,1.33914e-08,1.304167e-08
2714400,1.322337e-08,1.416861e-08,1.33914e-08,1.304167e-08
2718000,1.306268e-08,1.416861e-08,1.33914e-08,1.304167e-08
2721600,1.32898e-08,1.416861e-08,1.33914e-08,1.304167e-08
2725200,1.354711e-08,1.416861e-08,1.33914e-08,1.304167e-08
2728800,1.355238e-08,1.416861e-08,1.33914e-08,1.304167e-08
2732400,1.35523e-08,1.416861e-08,1.33914e-08,1.304167e-08
